G_Date,G_Q,G_cd,L_Date,L_Q,L_cd ,VG_Date,VG_Q,VG_cd,WOB_Date,WOB_Q,WOB_cd
10/3/2023,26,A ,6/24/2024,6160,P ,7/14/2024,4000,P ,10/10/2023,36.9,A 
10/3/2023,25.5,A ,6/24/2024,6180,P ,7/14/2024,4030,P ,10/10/2023,36.9,A 
10/3/2023,25.5,A ,6/24/2024,6190,P ,7/14/2024,4040,P ,10/11/2023,35.7,A 
10/3/2023,24.9,A ,6/24/2024,6280,P ,7/14/2024,4040,P ,10/11/2023,35.7,A 
10/3/2023,24.4,A ,6/24/2024,6310,P ,7/14/2024,4070,P ,10/11/2023,35.7,A 
10/3/2023,24.4,A ,6/24/2024,6280,P ,7/14/2024,4070,P ,10/11/2023,35.7,A 
10/3/2023,23.8,A ,6/24/2024,6210,P ,7/14/2024,4070,P ,10/11/2023,36.9,A 
10/3/2023,23.8,A ,6/24/2024,6310,P ,7/14/2024,4090,P ,10/11/2023,35.8,A 
10/3/2023,23.3,A ,6/24/2024,6290,P ,7/14/2024,4090,P ,10/11/2023,35.8,A 
10/3/2023,23.3,A ,6/24/2024,6260,P ,7/14/2024,4110,P ,10/11/2023,35.8,A 
10/3/2023,22.8,A ,6/24/2024,6230,P ,7/14/2024,4110,P ,10/11/2023,35.8,A 
10/3/2023,22.3,A ,6/24/2024,6400,P ,7/14/2024,4140,P ,10/11/2023,35.8,A 
10/3/2023,21.8,A ,6/24/2024,6450,P ,7/14/2024,4160,P ,10/11/2023,35.8,A 
10/3/2023,21.8,A ,6/24/2024,6400,P ,7/14/2024,4160,P ,10/11/2023,35.8,A 
10/3/2023,21.8,A ,6/24/2024,6570,P ,7/14/2024,4180,P ,10/11/2023,34.6,A 
10/3/2023,21.3,A ,6/24/2024,6360,P ,7/14/2024,4190,P ,10/11/2023,34.6,A 
10/3/2023,20.8,A ,6/24/2024,6480,P ,7/14/2024,4180,P ,10/11/2023,34.6,A 
10/3/2023,20.8,A ,6/24/2024,6480,P ,7/14/2024,4200,P ,10/11/2023,35.8,A 
10/3/2023,20.8,A ,6/24/2024,6430,P ,7/14/2024,4200,P ,10/11/2023,34.6,A 
10/3/2023,20.3,A ,6/24/2024,6400,P ,7/14/2024,4200,P ,10/11/2023,34.6,A 
10/3/2023,20.3,A ,6/24/2024,6380,P ,7/14/2024,4230,P ,10/11/2023,34.6,A 
10/3/2023,19.9,A ,6/24/2024,6350,P ,7/14/2024,4220,P ,10/11/2023,34.6,A 
10/3/2023,19.9,A ,6/24/2024,6260,P ,7/14/2024,4250,P ,10/11/2023,33.6,A 
10/3/2023,19.4,A ,6/24/2024,6290,P ,7/14/2024,4260,P ,10/11/2023,34.6,A 
10/3/2023,19.4,A ,6/25/2024,6360,P ,7/14/2024,4260,P ,10/11/2023,33.6,A 
10/3/2023,18.9,A ,6/25/2024,6360,P ,7/14/2024,4270,P ,10/11/2023,34.6,A 
10/3/2023,18.5,A ,6/25/2024,6360,P ,7/14/2024,4290,P ,10/11/2023,33.6,A 
10/3/2023,18.5,A ,6/25/2024,6360,P ,7/14/2024,4270,P ,10/11/2023,34.6,A 
10/3/2023,18.5,A ,6/25/2024,6210,P ,7/15/2024,4320,P ,10/11/2023,33.6,A 
10/3/2023,18.1,A ,6/25/2024,6160,P ,7/15/2024,4330,P ,10/11/2023,32.5,A 
10/3/2023,18.1,A ,6/25/2024,6290,P ,7/15/2024,4320,P ,10/11/2023,33.6,A 
10/3/2023,17.6,A ,6/25/2024,6380,P ,7/15/2024,4350,P ,10/11/2023,32.5,A 
10/3/2023,17.6,A ,6/25/2024,6260,P ,7/15/2024,4360,P ,10/11/2023,32.5,A 
10/3/2023,17.6,A ,6/25/2024,6240,P ,7/15/2024,4370,P ,10/11/2023,33.6,A 
10/3/2023,17.6,A ,6/25/2024,6140,P ,7/15/2024,4390,P ,10/11/2023,33.6,A 
10/3/2023,17.2,A ,6/25/2024,6190,P ,7/15/2024,4360,P ,10/11/2023,33.6,A 
10/3/2023,17.2,A ,6/25/2024,6110,P ,7/15/2024,4430,P ,10/11/2023,32.5,A 
10/3/2023,16.8,A ,6/25/2024,5960,P ,7/15/2024,4420,P ,10/11/2023,32.5,A 
10/3/2023,16.8,A ,6/25/2024,6080,P ,7/15/2024,4450,P ,10/11/2023,31.4,A 
10/3/2023,16.8,A ,6/25/2024,6110,P ,7/15/2024,4460,P ,10/11/2023,32.5,A 
10/3/2023,16.4,A ,6/25/2024,5980,P ,7/15/2024,4460,P ,10/11/2023,31.4,A 
10/3/2023,16.4,A ,6/25/2024,6140,P ,7/15/2024,4470,P ,10/11/2023,31.4,A 
10/3/2023,16,A ,6/25/2024,6060,P ,7/15/2024,4500,P ,10/11/2023,31.4,A 
10/3/2023,16,A ,6/25/2024,5860,P ,7/15/2024,4500,P ,10/11/2023,32.5,A 
10/3/2023,16,A ,6/25/2024,5910,P ,7/15/2024,4520,P ,10/11/2023,30.4,A 
10/3/2023,16,A ,6/25/2024,5880,P ,7/15/2024,4530,P ,10/11/2023,31.4,A 
10/3/2023,15.2,A ,6/25/2024,5910,P ,7/15/2024,4550,P ,10/11/2023,31.4,A 
10/3/2023,15.2,A ,6/25/2024,5880,P ,7/15/2024,4550,P ,10/11/2023,31.4,A 
10/3/2023,15.2,A ,6/25/2024,6030,P ,7/15/2024,4560,P ,10/11/2023,31.4,A 
10/3/2023,15.2,A ,6/25/2024,5930,P ,7/15/2024,4580,P ,10/11/2023,31.4,A 
10/3/2023,14.9,A ,6/25/2024,5870,P ,7/15/2024,4590,P ,10/11/2023,31.4,A 
10/3/2023,14.9,A ,6/25/2024,5910,P ,7/15/2024,4580,P ,10/11/2023,31.4,A 
10/3/2023,14.5,A ,6/25/2024,5870,P ,7/15/2024,4580,P ,10/11/2023,31.4,A 
10/3/2023,14.5,A ,6/25/2024,5780,P ,7/15/2024,4590,P ,10/11/2023,30.4,A 
10/3/2023,14.5,A ,6/25/2024,5820,P ,7/15/2024,4610,P ,10/11/2023,29.3,A 
10/3/2023,14.1,A ,6/25/2024,5780,P ,7/15/2024,4620,P ,10/11/2023,29.3,A 
10/3/2023,14.1,A ,6/25/2024,5770,P ,7/15/2024,4610,P ,10/11/2023,30.4,A 
10/3/2023,14.1,A ,6/25/2024,5590,P ,7/15/2024,4610,P ,10/11/2023,30.4,A 
10/3/2023,13.8,A ,6/25/2024,5740,P ,7/15/2024,4610,P ,10/11/2023,30.4,A 
10/3/2023,13.8,A ,6/25/2024,5690,P ,7/15/2024,4620,P ,10/11/2023,29.4,A 
10/3/2023,13.8,A ,6/25/2024,5670,P ,7/15/2024,4630,P ,10/11/2023,29.4,A 
10/3/2023,13.8,A ,6/25/2024,5590,P ,7/15/2024,4630,P ,10/11/2023,29.4,A 
10/3/2023,13.4,A ,6/25/2024,5560,P ,7/15/2024,4630,P ,10/11/2023,28.3,A 
10/3/2023,13.4,A ,6/25/2024,5560,P ,7/15/2024,4620,P ,10/11/2023,30.4,A 
10/3/2023,13.4,A ,6/25/2024,5500,P ,7/15/2024,4620,P ,10/11/2023,29.4,A 
10/3/2023,13.1,A ,6/25/2024,5520,P ,7/15/2024,4630,P ,10/11/2023,29.4,A 
10/3/2023,13.1,A ,6/25/2024,5520,P ,7/15/2024,4630,P ,10/11/2023,29.4,A 
10/3/2023,12.7,A ,6/25/2024,5640,P ,7/15/2024,4620,P ,10/11/2023,30.4,A 
10/3/2023,12.7,A ,6/25/2024,5550,P ,7/15/2024,4620,P ,10/11/2023,30.4,A 
10/3/2023,12.7,A ,6/25/2024,5450,P ,7/15/2024,4630,P ,10/11/2023,29.4,A 
10/3/2023,12.7,A ,6/25/2024,5480,P ,7/15/2024,4620,P ,10/11/2023,29.4,A 
10/3/2023,12.4,A ,6/25/2024,5500,P ,7/15/2024,4620,P ,10/11/2023,28.3,A 
10/4/2023,12.4,A ,6/25/2024,5420,P ,7/15/2024,4610,P ,10/11/2023,28.3,A 
10/4/2023,12.4,A ,6/25/2024,5440,P ,7/15/2024,4590,P ,10/11/2023,29.4,A 
10/4/2023,12.4,A ,6/25/2024,5480,P ,7/15/2024,4610,P ,10/11/2023,29.4,A 
10/4/2023,12.1,A ,6/25/2024,5470,P ,7/15/2024,4610,P ,10/11/2023,28.3,A 
10/4/2023,12.1,A ,6/25/2024,5520,P ,7/15/2024,4580,P ,10/11/2023,29.4,A 
10/4/2023,12.1,A ,6/25/2024,5420,P ,7/15/2024,4580,P ,10/11/2023,29.4,A 
10/4/2023,11.8,A ,6/25/2024,5420,P ,7/15/2024,4560,P ,10/11/2023,29.4,A 
10/4/2023,11.8,A ,6/25/2024,5450,P ,7/15/2024,4590,P ,10/11/2023,29.4,A 
10/4/2023,11.8,A ,6/25/2024,5470,P ,7/15/2024,4580,P ,10/11/2023,28.3,A 
10/4/2023,11.8,A ,6/25/2024,5480,P ,7/15/2024,4560,P ,10/11/2023,28.3,A 
10/4/2023,11.8,A ,6/25/2024,5420,P ,7/15/2024,4550,P ,10/11/2023,29.4,A 
10/4/2023,11.5,A ,6/25/2024,5480,P ,7/15/2024,4560,P ,10/11/2023,29.4,A 
10/4/2023,11.5,A ,6/25/2024,5530,P ,7/15/2024,4550,P ,10/11/2023,28.3,A 
10/4/2023,11.5,A ,6/25/2024,5610,P ,7/15/2024,4530,P ,10/11/2023,29.4,A 
10/4/2023,11.2,A ,6/25/2024,5560,P ,7/15/2024,4550,P ,10/11/2023,29.4,A 
10/4/2023,11.2,A ,6/25/2024,5670,P ,7/15/2024,4520,P ,10/11/2023,30.4,A 
10/4/2023,11.2,A ,6/25/2024,5640,P ,7/15/2024,4530,P ,10/11/2023,28.4,A 
10/4/2023,11.2,A ,6/25/2024,5720,P ,7/15/2024,4530,P ,10/11/2023,30.4,A 
10/4/2023,11.2,A ,6/25/2024,5740,P ,7/15/2024,4530,P ,10/11/2023,29.4,A 
10/4/2023,10.9,A ,6/25/2024,5630,P ,7/15/2024,4500,P ,10/11/2023,29.4,A 
10/4/2023,10.9,A ,6/25/2024,5800,P ,7/15/2024,4520,P ,10/11/2023,29.4,A 
10/4/2023,10.9,A ,6/25/2024,5790,P ,7/15/2024,4520,P ,10/11/2023,29.4,A 
10/4/2023,10.9,A ,6/25/2024,5790,P ,7/15/2024,4500,P ,10/11/2023,29.4,A 
10/4/2023,10.6,A ,6/25/2024,5790,P ,7/15/2024,4490,P ,10/11/2023,29.4,A 
10/4/2023,10.6,A ,6/25/2024,5900,P ,7/15/2024,4500,P ,10/11/2023,29.4,A 
10/4/2023,10.6,A ,6/25/2024,6050,P ,7/15/2024,4490,P ,10/11/2023,28.4,A 
10/4/2023,10.6,A ,6/25/2024,6010,P ,7/15/2024,4470,P ,10/12/2023,28.4,A 
10/4/2023,10.6,A ,6/25/2024,6060,P ,7/15/2024,4470,P ,10/12/2023,28.4,A 
10/4/2023,10.3,A ,6/25/2024,6060,P ,7/15/2024,4450,P ,10/12/2023,28.4,A 
10/4/2023,10.3,A ,6/25/2024,6110,P ,7/15/2024,4460,P ,10/12/2023,28.4,A 
10/4/2023,10.3,A ,6/25/2024,6000,P ,7/15/2024,4450,P ,10/12/2023,27.4,A 
10/4/2023,10,A ,6/25/2024,6060,P ,7/15/2024,4450,P ,10/12/2023,28.4,A 
10/4/2023,10,A ,6/25/2024,6110,P ,7/15/2024,4430,P ,10/12/2023,28.4,A 
10/4/2023,10,A ,6/25/2024,6000,P ,7/15/2024,4400,P ,10/12/2023,28.4,A 
10/4/2023,10,A ,6/25/2024,6280,P ,7/15/2024,4420,P ,10/12/2023,27.4,A 
10/4/2023,10,A ,6/25/2024,6310,P ,7/15/2024,4390,P ,10/12/2023,27.4,A 
10/4/2023,9.74,A ,6/25/2024,6210,P ,7/15/2024,4390,P ,10/12/2023,28.4,A 
10/4/2023,9.74,A ,6/25/2024,6380,P ,7/15/2024,4390,P ,10/12/2023,28.4,A 
10/4/2023,9.74,A ,6/25/2024,6180,P ,7/15/2024,4370,P ,10/12/2023,27.4,A 
10/4/2023,9.74,A ,6/25/2024,6300,P ,7/15/2024,4360,P ,10/12/2023,27.4,A 
10/4/2023,9.74,A ,6/25/2024,6260,P ,7/15/2024,4350,P ,10/12/2023,28.4,A 
10/4/2023,9.74,A ,6/25/2024,6300,P ,7/15/2024,4320,P ,10/12/2023,26.4,A 
10/4/2023,9.48,A ,6/25/2024,6320,P ,7/15/2024,4300,P ,10/12/2023,26.4,A 
10/4/2023,9.48,A ,6/25/2024,6420,P ,7/15/2024,4300,P ,10/12/2023,27.4,A 
10/4/2023,9.48,A ,6/25/2024,6320,P ,7/15/2024,4290,P ,10/12/2023,26.4,A 
10/4/2023,9.48,A ,6/25/2024,6420,P ,7/15/2024,4260,P ,10/12/2023,27.4,A 
10/4/2023,9.48,A ,6/25/2024,6300,P ,7/15/2024,4270,P ,10/12/2023,27.4,A 
10/4/2023,9.48,A ,6/25/2024,6300,P ,7/15/2024,4250,P ,10/12/2023,27.4,A 
10/4/2023,9.48,A ,6/26/2024,6330,P ,7/15/2024,4230,P ,10/12/2023,27.4,A 
10/4/2023,9.48,A ,6/26/2024,6330,P ,7/15/2024,4230,P ,10/12/2023,26.4,A 
10/4/2023,9.21,A ,6/26/2024,6160,P ,7/15/2024,4220,P ,10/12/2023,26.4,A 
10/4/2023,9.21,A ,6/26/2024,6250,P ,7/15/2024,4190,P ,10/12/2023,26.4,A 
10/4/2023,9.21,A ,6/26/2024,6150,P ,7/16/2024,4190,P ,10/12/2023,26.4,A 
10/4/2023,9.21,A ,6/26/2024,6080,P ,7/16/2024,4150,P ,10/12/2023,26.4,A 
10/4/2023,9.21,A ,6/26/2024,5920,P ,7/16/2024,4160,P ,10/12/2023,27.4,A 
10/4/2023,9.21,A ,6/26/2024,6050,P ,7/16/2024,4130,P ,10/12/2023,26.4,A 
10/4/2023,8.96,A ,6/26/2024,6150,P ,7/16/2024,4110,P ,10/12/2023,27.4,A 
10/4/2023,8.96,A ,6/26/2024,6160,P ,7/16/2024,4110,P ,10/12/2023,26.4,A 
10/4/2023,8.96,A ,6/26/2024,5950,P ,7/16/2024,4070,P ,10/12/2023,27.4,A 
10/4/2023,8.96,A ,6/26/2024,5970,P ,7/16/2024,4070,P ,10/12/2023,26.4,A 
10/4/2023,8.96,A ,6/26/2024,5980,P ,7/16/2024,4040,P ,10/12/2023,27.4,A 
10/4/2023,8.96,A ,6/26/2024,5740,P ,7/16/2024,4030,P ,10/12/2023,26.4,A 
10/4/2023,8.71,A ,6/26/2024,5760,P ,7/16/2024,4010,P ,10/12/2023,26.4,A 
10/4/2023,8.71,A ,6/26/2024,5850,P ,7/16/2024,4000,P ,10/12/2023,26.4,A 
10/4/2023,8.71,A ,6/26/2024,5740,P ,7/16/2024,3980,P ,10/12/2023,26.4,A 
10/4/2023,8.71,A ,6/26/2024,5760,P ,7/16/2024,3980,P ,10/12/2023,25.4,A 
10/4/2023,8.71,A ,6/26/2024,5850,P ,7/16/2024,3970,P ,10/12/2023,25.4,A 
10/4/2023,8.46,A ,6/26/2024,5740,P ,7/16/2024,3940,P ,10/12/2023,25.4,A 
10/4/2023,8.46,A ,6/26/2024,5820,P ,7/16/2024,3920,P ,10/12/2023,26.4,A 
10/4/2023,8.46,A ,6/26/2024,5550,P ,7/16/2024,3900,P ,10/12/2023,25.4,A 
10/4/2023,8.46,A ,6/26/2024,5580,P ,7/16/2024,3900,P ,10/12/2023,24.5,A 
10/4/2023,8.46,A ,6/26/2024,5630,P ,7/16/2024,3890,P ,10/12/2023,25.4,A 
10/4/2023,8.46,A ,6/26/2024,5530,P ,7/16/2024,3880,P ,10/12/2023,25.4,A 
10/4/2023,8.22,A ,6/26/2024,5500,P ,7/16/2024,3850,P ,10/12/2023,25.4,A 
10/4/2023,8.22,A ,6/26/2024,5500,P ,7/16/2024,3840,P ,10/12/2023,25.4,A 
10/4/2023,8.22,A ,6/26/2024,5500,P ,7/16/2024,3840,P ,10/12/2023,25.4,A:e 
10/4/2023,8.22,A ,6/26/2024,5470,P ,7/16/2024,3820,P ,10/12/2023,25.4,A 
10/4/2023,8.22,A ,6/26/2024,5440,P ,7/16/2024,3810,P ,10/12/2023,25.4,A 
10/4/2023,7.99,A ,6/26/2024,5570,P ,7/16/2024,3780,P ,10/12/2023,25.4,A 
10/4/2023,7.99,A ,6/26/2024,5410,P ,7/16/2024,3780,P ,10/12/2023,25.4,A 
10/4/2023,7.99,A ,6/26/2024,5440,P ,7/16/2024,3770,P ,10/12/2023,25.4,A 
10/4/2023,7.99,A ,6/26/2024,5490,P ,7/16/2024,3750,P ,10/12/2023,24.5,A 
10/4/2023,7.99,A ,6/26/2024,5360,P ,7/16/2024,3730,P ,10/12/2023,25.4,A 
10/4/2023,7.99,A ,6/26/2024,5530,P ,7/16/2024,3720,P ,10/12/2023,24.5,A 
10/4/2023,7.99,A ,6/26/2024,5390,P ,7/16/2024,3710,P ,10/12/2023,24.5,A 
10/4/2023,7.99,A ,6/26/2024,5430,P ,7/16/2024,3710,P ,10/12/2023,24.5,A 
10/4/2023,7.76,A ,6/26/2024,5440,P ,7/16/2024,3680,P ,10/12/2023,23.6,A 
10/4/2023,7.76,A ,6/26/2024,5360,P ,7/16/2024,3680,P ,10/12/2023,24.5,A 
10/4/2023,7.76,A ,6/26/2024,5320,P ,7/16/2024,3670,P ,10/12/2023,24.5,A 
10/4/2023,7.76,A ,6/26/2024,5260,P ,7/16/2024,3640,P ,10/12/2023,24.5,A 
10/4/2023,7.76,A ,6/26/2024,5200,P ,7/16/2024,3630,P ,10/12/2023,23.6,A 
10/4/2023,7.76,A ,6/26/2024,5270,P ,7/16/2024,3640,P ,10/12/2023,24.5,A 
10/4/2023,7.76,A ,6/26/2024,5170,P ,7/16/2024,3630,P ,10/12/2023,24.5,A 
10/4/2023,7.76,A ,6/26/2024,5210,P ,7/16/2024,3600,P ,10/12/2023,24.5,A 
10/4/2023,7.76,A ,6/26/2024,5230,P ,7/16/2024,3600,P ,10/12/2023,23.6,A 
10/4/2023,7.53,A ,6/26/2024,5110,P ,7/16/2024,3590,P ,10/12/2023,24.5,A 
10/5/2023,7.53,A ,6/26/2024,5140,P ,7/16/2024,3580,P ,10/12/2023,24.5,A 
10/5/2023,7.53,A ,6/26/2024,5050,P ,7/16/2024,3570,P ,10/12/2023,24.5,A 
10/5/2023,7.53,A ,6/26/2024,5120,P ,7/16/2024,3550,P ,10/12/2023,24.5,A 
10/5/2023,7.53,A ,6/26/2024,5200,P ,7/16/2024,3540,P ,10/12/2023,24.5,A 
10/5/2023,7.53,A ,6/26/2024,5290,P ,7/16/2024,3550,P ,10/12/2023,24.5,A 
10/5/2023,7.53,A ,6/26/2024,5140,P ,7/16/2024,3530,P ,10/12/2023,24.5,A 
10/5/2023,7.53,A ,6/26/2024,5080,P ,7/16/2024,3510,P ,10/12/2023,23.6,A 
10/5/2023,7.53,A ,6/26/2024,5180,P ,7/16/2024,3510,P ,10/12/2023,24.5,A 
10/5/2023,7.53,A ,6/26/2024,5210,P ,7/16/2024,3490,P ,10/12/2023,23.6,A 
10/5/2023,7.53,A ,6/26/2024,5140,P ,7/16/2024,3510,P ,10/12/2023,24.5,A 
10/5/2023,7.53,A ,6/26/2024,5060,P ,7/16/2024,3510,P ,10/12/2023,24.5,A 
10/5/2023,7.31,A ,6/26/2024,5060,P ,7/16/2024,3500,P ,10/12/2023,24.5,A 
10/5/2023,7.53,A ,6/26/2024,5170,P ,7/16/2024,3500,P ,10/12/2023,25.5,A 
10/5/2023,7.31,A ,6/26/2024,5200,P ,7/16/2024,3480,P ,10/12/2023,25.5,A 
10/5/2023,7.53,A ,6/26/2024,5150,P ,7/16/2024,3490,P ,10/12/2023,25.5,A 
10/5/2023,7.31,A ,6/26/2024,5240,P ,7/16/2024,3480,P ,10/12/2023,26.4,A 
10/5/2023,7.53,A ,6/26/2024,5120,P ,7/16/2024,3460,P ,10/12/2023,25.5,A 
10/5/2023,7.53,A ,6/26/2024,5230,P ,7/16/2024,3450,P ,10/12/2023,26.4,A 
10/5/2023,7.31,A ,6/26/2024,5260,P ,7/16/2024,3460,P ,10/12/2023,27.4,A 
10/5/2023,7.53,A ,6/26/2024,5150,P ,7/16/2024,3460,P ,10/12/2023,27.4,A 
10/5/2023,7.31,A ,6/26/2024,5210,P ,7/16/2024,3460,P ,10/13/2023,28.4,A 
10/5/2023,7.31,A ,6/26/2024,5370,P ,7/16/2024,3440,P ,10/13/2023,34,A:e 
10/5/2023,7.31,A ,6/26/2024,5440,P ,7/16/2024,3450,P ,10/13/2023,34.7,A 
10/5/2023,7.31,A ,6/26/2024,5460,P ,7/16/2024,3430,P ,10/13/2023,35.9,A 
10/5/2023,7.31,A ,6/26/2024,5430,P ,7/16/2024,3430,P ,10/13/2023,37,A 
10/5/2023,7.1,A ,6/26/2024,5470,P ,7/16/2024,3440,P ,10/13/2023,35.9,A 
10/5/2023,7.1,A ,6/26/2024,5460,P ,7/16/2024,3430,P ,10/13/2023,37,A 
10/5/2023,7.1,A ,6/26/2024,5510,P ,7/16/2024,3430,P ,10/13/2023,35.9,A 
10/5/2023,7.1,A ,6/26/2024,5630,P ,7/16/2024,3410,P ,10/13/2023,35.9,A 
10/5/2023,7.1,A ,6/26/2024,5600,P ,7/16/2024,3410,P ,10/13/2023,35.9,A 
10/5/2023,7.1,A ,6/26/2024,5680,P ,7/16/2024,3410,P ,10/13/2023,37,A 
10/5/2023,7.1,A ,6/26/2024,5730,P ,7/16/2024,3410,P ,10/13/2023,37,A 
10/5/2023,7.1,A ,6/26/2024,5600,P ,7/16/2024,3410,P ,10/13/2023,37,A 
10/5/2023,7.1,A ,6/26/2024,5690,P ,7/16/2024,3410,P ,10/13/2023,35.9,A 
10/5/2023,7.1,A ,6/26/2024,5740,P ,7/16/2024,3410,P ,10/13/2023,35.9,A 
10/5/2023,7.1,A ,6/26/2024,5730,P ,7/16/2024,3400,P ,10/13/2023,35.9,A 
10/5/2023,7.1,A ,6/26/2024,5710,P ,7/16/2024,3390,P ,10/13/2023,35.9,A 
10/5/2023,6.89,A ,6/26/2024,5890,P ,7/16/2024,3390,P ,10/13/2023,35.9,A 
10/5/2023,7.1,A ,6/26/2024,5860,P ,7/16/2024,3390,P ,10/13/2023,35.9,A 
10/5/2023,6.89,A ,6/26/2024,5890,P ,7/16/2024,3400,P ,10/13/2023,37,A 
10/5/2023,6.89,A ,6/26/2024,5950,P ,7/16/2024,3390,P ,10/13/2023,35.9,A 
10/5/2023,6.89,A ,6/26/2024,6020,P ,7/16/2024,3390,P ,10/13/2023,37,A 
10/5/2023,6.89,A ,6/26/2024,5970,P ,7/16/2024,3390,P ,10/13/2023,35.9,A 
10/5/2023,6.89,A ,6/26/2024,6000,P ,7/16/2024,3370,P ,10/13/2023,37,A 
10/5/2023,7.1,A ,6/26/2024,6040,P ,7/16/2024,3380,P ,10/13/2023,38.1,A 
10/5/2023,7.1,A ,6/26/2024,5950,P ,7/16/2024,3370,P ,10/13/2023,37,A 
10/5/2023,7.1,A ,6/26/2024,5970,P ,7/16/2024,3350,P ,10/13/2023,35.9,A 
10/5/2023,7.1,A ,6/26/2024,5970,P ,7/16/2024,3370,P ,10/13/2023,37,A 
10/5/2023,7.1,A ,6/27/2024,5970,P ,7/16/2024,3370,P ,10/13/2023,37,A 
10/5/2023,7.1,A ,6/27/2024,5970,P ,7/16/2024,3350,P ,10/13/2023,37,A 
10/5/2023,7.31,A ,6/27/2024,5890,P ,7/16/2024,3370,P ,10/13/2023,35.9,A 
10/5/2023,7.53,A ,6/27/2024,5860,P ,7/16/2024,3340,P ,10/13/2023,34.8,A 
10/5/2023,7.76,A ,6/27/2024,5920,P ,7/17/2024,3350,P ,10/13/2023,37,A 
10/5/2023,7.99,A ,6/27/2024,5890,P ,7/17/2024,3350,P ,10/13/2023,38.2,A 
10/5/2023,8.22,A ,6/27/2024,5970,P ,7/17/2024,3340,P ,10/13/2023,38.2,A 
10/5/2023,8.22,A ,6/27/2024,5970,P ,7/17/2024,3340,P ,10/13/2023,37,A 
10/5/2023,8.46,A ,6/27/2024,5950,P ,7/17/2024,3320,P ,10/13/2023,38.2,A 
10/5/2023,9.21,A ,6/27/2024,5890,P ,7/17/2024,3320,P ,10/13/2023,38.2,A 
10/5/2023,11.5,A ,6/27/2024,5940,P ,7/17/2024,3320,P ,10/13/2023,38.2,A 
10/5/2023,13.4,A ,6/27/2024,5890,P ,7/17/2024,3300,P ,10/13/2023,38.2,A 
10/5/2023,14.5,A ,6/27/2024,5860,P ,7/17/2024,3320,P ,10/13/2023,38.2,A 
10/5/2023,16.4,A ,6/27/2024,5870,P ,7/17/2024,3290,P ,10/13/2023,38.2,A 
10/5/2023,24.9,A ,6/27/2024,5820,P ,7/17/2024,3290,P ,10/13/2023,36.6,A:e 
10/5/2023,28.4,A ,6/27/2024,5780,P ,7/17/2024,3280,P ,10/13/2023,35.9,A 
10/5/2023,29,A ,6/27/2024,5650,P ,7/17/2024,3290,P ,10/13/2023,37,A 
10/5/2023,29,A ,6/27/2024,5650,P ,7/17/2024,3280,P ,10/13/2023,35.9,A 
10/5/2023,29,A ,6/27/2024,5730,P ,7/17/2024,3270,P ,10/13/2023,35.9,A 
10/5/2023,29.6,A ,6/27/2024,5650,P ,7/17/2024,3270,P ,10/13/2023,35.9,A 
10/5/2023,30.3,A ,6/27/2024,5680,P ,7/17/2024,3240,P ,10/13/2023,35.9,A 
10/5/2023,31.6,A ,6/27/2024,5600,P ,7/17/2024,3260,P ,10/13/2023,35.9,A 
10/5/2023,35,A ,6/27/2024,5680,P ,7/17/2024,3260,P ,10/13/2023,35.9,A 
10/5/2023,40.3,A ,6/27/2024,5480,P ,7/17/2024,3240,P ,10/13/2023,35.9,A 
10/5/2023,41.1,A ,6/27/2024,5480,P ,7/17/2024,3220,P ,10/13/2023,34.8,A 
10/5/2023,40.3,A ,6/27/2024,5620,P ,7/17/2024,3210,P ,10/13/2023,35.9,A 
10/5/2023,38.7,A ,6/27/2024,5590,P ,7/17/2024,3210,P ,10/13/2023,35.9,A 
10/5/2023,38,A ,6/27/2024,5510,P ,7/17/2024,3210,P ,10/13/2023,34.8,A 
10/5/2023,38,A ,6/27/2024,5590,P ,7/17/2024,3210,P ,10/13/2023,34.8,A 
10/5/2023,41.1,A ,6/27/2024,5510,P ,7/17/2024,3180,P ,10/13/2023,33.7,A 
10/5/2023,48.8,A ,6/27/2024,5460,P ,7/17/2024,3170,P ,10/13/2023,35.9,A 
10/5/2023,62.3,A ,6/27/2024,5480,P ,7/17/2024,3180,P ,10/13/2023,35.9,A 
10/5/2023,88.2,A ,6/27/2024,5490,P ,7/17/2024,3170,P ,10/13/2023,37,A 
10/5/2023,101,A ,6/27/2024,5410,P ,7/17/2024,3160,P ,10/13/2023,35.9,A 
10/5/2023,96,A ,6/27/2024,5410,P ,7/17/2024,3150,P ,10/13/2023,38.2,A 
10/5/2023,96,A ,6/27/2024,5380,P ,7/17/2024,3150,P ,10/13/2023,38.2,A 
10/5/2023,88.2,A ,6/27/2024,5440,P ,7/17/2024,3130,P ,10/13/2023,39.3,A 
10/5/2023,83.6,A ,6/27/2024,5480,P ,7/17/2024,3110,P ,10/13/2023,39.3,A 
10/5/2023,76.4,A ,6/27/2024,5400,P ,7/17/2024,3110,P ,10/13/2023,41.7,A 
10/5/2023,73.7,A ,6/27/2024,5290,P ,7/17/2024,3100,P ,10/13/2023,39.3,A 
10/5/2023,71,A ,6/27/2024,5290,P ,7/17/2024,3100,P ,10/13/2023,40.5,A 
10/5/2023,69.7,A ,6/27/2024,5220,P ,7/17/2024,3090,P ,10/13/2023,42.9,A 
10/5/2023,68.4,A ,6/27/2024,5250,P ,7/17/2024,3080,P ,10/13/2023,41.7,A 
