ReadMe File,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,,,,,10,,,,,15,,,,,
Date,ME_SWE,ME_SDep,ME_P,ME_Tavg,ME_Tmax,ME_Tmin,ME_SDen,ME_PSadj,ME_SPratio,ME_WDir,ME_WSavg,ME_WSmax,ME_SolRad,ME_flag,SLM_SDep,SLM_P,SLM_Tavg,SLM_Tmax,SLM_Tmin,SLM_WDir,SLM_WSavg,SLM_WSmax,SLM_SolRad,SLM_flag,UTR_SWE,UTR_SDep,UTR_P,UTR_Tavg,UTR_Tmax,UTR_Tmin,UTR_ SMmin,UTR_SMmid,UTR_SMmax,UTR_STmin,UTR_STmid,UTR_STmax,UTR_SDen,UTR_P_Sadj,UTR_SPratio,UTR_WDir,UTR_WSavg,UTR_WSmax,UTR_SolRad,UTR_flag
8/16/2024,0,0,0.1,48,50,47,nan,0.1,0,99,4.2,18.9,67.17,7,0,0.1,50,54,48,284,0.3,3.3,90.9,,0,0,0.1,50,56,45,21.7,14.8,17.4,48,48,47,nan,0.1,0,nan,nan,nan,107.8,"13,16,17,18"
8/17/2024,0,0,0.1,52,60,49,nan,0.1,0,320,4.3,12.3,300.4,7,0,nan,53,63,49,203,0.4,5.1,255.5,2,0,0,0,53,67,37,21.3,14.5,17.5,48,48,47,nan,0,nan,nan,nan,nan,198,"13,15,16,17,18"
8/18/2024,0,0,0.1,54,64,52,nan,0.1,0,108,3.4,15.7,198.2,7,0,0.4,53,60,48,348,0.2,4.7,104,,0,0,0.2,57,74,44,19.7,13.8,16.3,49,48,47,nan,0.2,0,nan,nan,nan,145,"13,16,17,18"
8/19/2024,0,0,0,52,59,50,nan,0,nan,90,3.9,16.2,176.6,"7,9",0,0.2,53,57,50,13,0,0.4,115.7,,0,0,0.1,53,62,44,26.4,13.3,15.8,50,49,47,nan,0.1,0,nan,nan,nan,160.4,"13,16,17,18"
8/20/2024,0,0,0,55,64,49,nan,0,nan,316,3.7,11.7,361.5,"7,9",0,0,56,66,47,186,0.3,8.9,277.4,,0,0,0,50,60,36,22.8,13.2,15.8,49,49,47,nan,0,nan,nan,nan,nan,193.2,"13,15,16,17,18"
8/21/2024,0,0,0.3,52,58,46,nan,0.3,0,85,3.3,16.1,115.8,7,0,0.3,50,55,47,336,0.1,4.1,77.11,,0,0,0.1,47,58,34,19.9,12.3,14.7,48,48,47,nan,0.1,0,nan,nan,nan,61.27,"13,16,17,18"
8/22/2024,0,0,0,50,54,47,nan,0,nan,315,3.1,13.9,194.6,"7,9",0,0,51,59,47,356,0.1,3.3,225.2,,0,0,0,50,61,43,20,11.8,14.5,47,48,47,nan,0,nan,nan,nan,nan,172.3,"13,15,16,17,18"
8/23/2024,0,0,0,53,60,48,nan,0,nan,129,2.7,14,359.9,"7,9",0,0,53,61,47,336,0.2,5.8,145.3,,0,0,0,49,60,37,18.3,11.6,14,48,48,46,nan,0,nan,nan,nan,nan,138,"13,15,16,17,18"
8/24/2024,0,0,0.9,48,52,46,nan,0.9,0,98,5.5,19,75.48,7,0,0.8,48,50,46,0,0,0,24.95,,0,0,0.2,47,52,43,17.5,10.9,13.6,48,48,46,nan,0.2,0,nan,nan,nan,47.4,"13,16,17,18"
8/25/2024,0,0,0.2,48,51,46,nan,0.2,0,360,3.3,12.6,118,7,0,nan,52,61,45,170,0.7,7.5,158.3,2,0,0,0.1,48,55,42,25.6,11.1,13.6,47,47,46,nan,0.1,0,nan,nan,nan,79.07,"13,16,17,18"
8/26/2024,0,0,0.6,50,56,47,nan,0.6,0,106,6.4,19.4,189,7,0,0.4,51,55,48,300,0.1,2.6,86.7,,0,0,0.1,48,55,44,24.2,11.3,13.5,47,47,46,nan,0.1,0,nan,nan,nan,69.75,"13,16,17,18"
8/27/2024,0,0,2,48,49,46,nan,2,0,106,8.6,26.9,55.09,7,0,1.1,48,50,46,225,0.3,4.3,50.36,,0,0,0.4,47,53,44,27.3,11.4,14,47,47,46,nan,0.4,0,nan,nan,nan,64.95,"13,16,17,18"
8/28/2024,0,0,2.8,47,48,47,nan,2.8,0,106,7.1,18.5,34.76,7,0,0.6,48,51,47,316,0.1,2.7,68.24,,0,0,0.2,48,53,44,31.7,15.7,14.7,47,47,46,nan,0.2,0,nan,nan,nan,81.1,"13,16,17,18"
8/29/2024,0,0,0.2,47,50,44,nan,0.2,0,96,2.6,10.9,115.6,7,0,0,48,52,46,324,0.1,4.1,97.3,,0,0,0,47,54,40,28.5,15.9,17.3,47,47,46,nan,0,nan,nan,nan,nan,91.7,"13,15,16,17,18"
8/30/2024,0,0,0.2,48,50,46,nan,0.2,0,91,3.2,15.1,58.23,7,0,0,49,53,45,181,0.2,2.8,80.7,,0,0,0,47,55,39,26.8,15.9,18.5,46,47,46,nan,0,nan,nan,nan,nan,87.9,"13,15,16,17,18"
8/31/2024,0,0,2,48,51,46,nan,2,0,90,5.2,21.9,35.31,7,0,0.4,49,52,47,193,0.2,4,59.07,,0,0,0.2,47,52,43,25.3,15.5,19,46,47,46,nan,0.2,0,nan,nan,nan,65.41,"13,16,17,18"
9/1/2024,0,0,0.2,49,55,46,nan,0.2,0,76,1.7,10.9,139.5,7,0,nan,50,56,46,200,0.4,4,111,2,0,0,0.1,48,58,42,28.1,15.9,19.2,46,47,46,nan,0.1,0,nan,nan,nan,114.8,"13,16,17,18"
9/2/2024,0,0,0,49,52,47,nan,0,nan,98,2.6,11.8,85,"7,9",0,0.2,50,54,48,184,0.3,3,84.6,,0,0,0,48,53,42,27.2,15.8,19.7,47,47,46,nan,0,nan,nan,nan,nan,68.28,"13,15,16,17,18"
9/3/2024,0,0,0,50,56,47,nan,0,nan,107,4.3,18.8,176.6,"7,9",0,0,50,54,47,203,0.2,3.1,85.4,,0,0,0,49,56,43,25.8,15.7,19.9,46,47,46,nan,0,nan,nan,nan,nan,74.73,"13,15,16,17,18"
9/4/2024,0,0,0.6,49,52,48,nan,0.6,0,104,11.7,33.3,43.25,7,0,0.3,49,52,47,187,0.4,3.3,53.59,,0,0,0,46,20,46,24.6,15.6,20,46,47,46,nan,0,nan,nan,nan,nan,45.4,"13,15,16,17,18"
9/5/2024,0,0,5.3,49,50,48,nan,5.3,0,108,9.5,28.4,22.16,7,0,1.2,nan,nan,nan,nan,nan,nan,nan,"3,4,5,6,7,8,9",0,nan,nan,46,22,46,5.9,0.6,225.6,62,30,16,nan,nan,nan,nan,nan,nan,45.4,"2,3,13,14,15,16,17,18"
9/6/2024,0,0,2.2,48,50,46,nan,2.2,0,101,5.4,18.9,38.43,7,0,0.6,49,54,47,179,0.4,3.9,55.41,,0,nan,0.1,46,24,46,1.2,0,154.8,0,32,20,nan,0.1,0,nan,nan,nan,45.3,"2,13,16,17,18"
9/7/2024,0,0,0,49,54,46,nan,0,nan,347,2,8.4,177.7,"7,9",0,0,49,54,45,183,0.4,3.5,73.81,,0,nan,0,46,24,46,0.9,0,238.2,6,29,19,nan,0,nan,nan,nan,nan,45.3,"2,13,15,16,17,18"
9/8/2024,0,0,0,48,52,46,nan,0,nan,292,2.3,8.3,84.7,"7,9",0,0,48,51,46,195,0.2,2,35.14,,0,nan,0,46,23,46,3.2,0.4,330.6,15,27,18,nan,0,nan,nan,nan,nan,45.1,"2,13,15,16,17,18"
9/9/2024,0,0,0.4,47,48,46,nan,0.4,0,97,3,10.8,26.61,7,0,0.2,48,51,46,334,0,1.8,32.5,,0,nan,0,46,23,46,5,0.9,314.3,26,26,18,nan,0,nan,nan,nan,nan,45.1,"2,13,15,16,17,18"
9/10/2024,0,0,0.1,48,50,47,nan,0.1,nan,342,1.4,7.2,82.7,"7,9",0,0.2,49,51,47,340,0.1,2.6,46.21,,0,nan,0,46,22,46,5,1.1,327.8,28,25,17,nan,0,nan,nan,nan,nan,45,"2,13,15,16,17,18"
9/11/2024,nan,0,1.1,46,47,44,nan,1.1,nan,105,6.2,22.2,13.6,"1,7,9",0,0.6,48,49,46,326,0.1,2.4,22.94,,0,nan,0.2,46,22,46,3.2,0.3,310.7,33,24,17,nan,0.2,nan,nan,nan,nan,nan,"2,13,15,16,17,18,19"
9/12/2024,nan,0,1,48,51,44,nan,1,nan,94,6.1,23.4,77.31,"1,7,9",3,0.4,49,56,46,178,0.5,8.2,67.56,,nan,1,0.4,46,23,46,3.5,0.5,225.4,65,29,17,nan,0.4,nan,nan,nan,nan,nan,"1,13,15,16,17,18,19"
9/13/2024,nan,nan,0.2,49,53,47,nan,0.2,nan,320,1.9,9.4,119.8,"1,2,7,9",3,nan,50,58,44,176,0.8,3.9,95.3,2,nan,1,0.1,46,24,46,1.8,0,338.5,13,30,18,nan,0.1,nan,nan,nan,nan,nan,"1,13,15,16,17,18,19"
9/14/2024,nan,nan,1.2,47,49,44,nan,1.2,nan,99,6.7,26.7,23.41,"1,2,7,9",4,0.7,49,51,46,231,0.2,5.7,23.17,,nan,1,0.1,46,24,45,0.5,0,328,0,30,18,nan,0.1,nan,nan,nan,nan,nan,"1,13,15,16,17,18,19"
9/15/2024,nan,0,0.7,47,50,44,nan,0.7,nan,110,5.3,23.6,96.1,"1,7,9",4,0.4,47,49,45,207,0.3,3.8,46.96,,nan,1,0.2,45,24,45,4.1,0.7,269.2,58,30,18,nan,0.2,nan,nan,nan,nan,nan,"1,13,15,16,17,18,19"
9/16/2024,nan,0,0.1,46,49,43,nan,0.1,nan,102,4.6,16.5,87.5,"1,7,9",2,0.4,45,48,43,192,0.5,6.3,50.3,,nan,1,0.1,45,25,45,4.2,1.2,296,33,32,19,nan,0.1,nan,nan,nan,nan,nan,"1,13,15,16,17,18,19"
9/17/2024,0,0,nan,43,46,42,nan,nan,nan,94,6.3,30,36.09,"3,7,8,9",7,0.6,44,47,42,192,0.4,2.8,27.44,,0,0,0.1,45,24,44,4.8,0.8,319.4,25,29,19,nan,0.1,0,nan,nan,nan,nan,"13,16,17,18,19"
9/18/2024,0,nan,0.4,42,46,39,nan,0.4,0,73,4.4,23.9,50.04,"2,7",6,0.8,42,46,40,166,0.6,8.7,39.52,,0,0,0.7,44,26,43,2.6,0.3,289.6,40,31,18,nan,0.7,0,nan,nan,nan,nan,"13,16,17,18,19"
9/19/2024,0,0,nan,46,55,40,nan,nan,nan,63,4.6,15.1,234.1,"3,7,8,9",4,nan,45,57,38,185,1.1,3.7,92.3,2,0,0,0,44,26,43,2,0.1,238,20,33,22,nan,0,nan,nan,nan,nan,nan,"13,15,16,17,18,19"
9/20/2024,0,0,0.1,46,50,42,nan,0.1,0,75,4.1,15.9,94.2,7,1,0.1,45,53,40,195,0.9,4.2,71.9,,0,0,0.1,44,25,43,2.1,0.1,200.4,28,30,20,nan,0.1,0,nan,nan,nan,nan,"13,16,17,18,19"
9/21/2024,0,nan,nan,48,55,41,nan,nan,nan,345,3.3,12,223.3,"2,3,7,8,9",4,0.1,48,57,39,180,1.7,11,94.6,,0,0,nan,43,24,42,3.2,0.6,131.8,45,29,19,nan,,nan,nan,nan,nan,nan,"3,13,15,16,17,18,19"
9/22/2024,0,nan,nan,43,47,41,nan,nan,nan,100,6.4,27.1,55.49,"2,3,7,8,9",1,nan,42,49,38,183,0.8,7.6,34.9,2,0,0,0.1,43,24,42,1.1,0,267.2,3,28,18,nan,0.1,0,nan,nan,nan,nan,"13,16,17,18,19"
9/23/2024,0,nan,0.5,46,48,44,nan,0.5,0,97,4.9,21.9,25.43,"2,7",3,0.4,45,49,43,181,1.4,11.9,27.7,,0,0,0.2,42,24,42,1.5,0.1,267.5,24,27,18,nan,0.2,0,nan,nan,nan,nan,"13,16,17,18,19"
9/24/2024,0,nan,nan,44,48,43,nan,nan,nan,98,6.5,27,26.36,"2,3,7,8,9",3,0.4,45,47,43,184,0.6,5.9,17.03,,0,0,0.2,42,25,42,1.4,0.1,327.5,5,32,18,nan,0.2,0,nan,nan,nan,nan,"13,16,17,18,19"
9/25/2024,0,0,0.2,43,48,41,nan,0.2,0,99,3.6,16.9,92.3,7,0,0,45,49,42,186,0.5,2.5,50.49,,0,0,0,40,54,32,2.2,0.4,241.4,31,32,19,nan,0,nan,250,0.7,7.5,79.87,"13,15"
9/26/2024,0,0,0,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,"4,5,6,7,9,10,11,12,13",0,0.4,43,49,38,192,0.7,3.7,52.59,,0,0,0,40,51,33,29.4,19.1,25.1,42,42,42,nan,0,nan,253,1.3,10.3,85.8,"13,15"
9/27/2024,0,0,0,42,49,38,nan,0,nan,290,3.9,12.6,139.6,"7,9",0,0,42,51,37,183,1.2,4,62.73,,0,0,0.1,39,53,29,28.5,18.5,24.7,42,42,42,nan,0.1,0,218,0.6,8.8,76.31,
9/28/2024,0,0,0,41,46,39,nan,0,nan,105,3.4,11.4,80.8,"7,9",0,0,43,48,41,186,0.9,3,40.63,,0,0,0,40,47,33,27.7,18.3,24.5,42,42,42,nan,0,nan,253,1,7.4,56.86,"13,15"
9/29/2024,0,0,0,43,51,39,nan,0,nan,94,2.3,10.3,110.1,"7,9",0,0,43,50,37,184,0.8,3.7,55.39,,0,0,0,36,48,28,27.3,18,24.2,41,42,42,nan,0,nan,257,0.5,6.7,57.58,"13,15"
9/30/2024,0,0,0,47,52,40,nan,0,nan,19,2.6,12,104.2,"7,9",0,0,45,53,35,191,1.7,12.4,58.8,,0,0,0,35,48,23,26.9,18,23.8,40,42,42,nan,0,nan,46,2,15.2,83.7,"13,15"
10/1/2024,0,0,0.1,46,52,41,nan,0.1,0,315,2.7,11,79.92,7,0,0.2,44,52,38,186,1.7,7.4,48.67,,0,0,0,36,50,27,26.7,17.6,23.6,39,41,41,nan,0,nan,260,0.4,6.7,75.87,"13,15"
10/2/2024,0,0,0.1,41,48,38,nan,0.1,0,99,4.4,16.2,65.3,7,0,0,41,48,36,190,1.1,6.3,52.6,,0,0,0,37,49,27,26.5,17.4,23.4,39,40,41,nan,0,nan,266,0.9,10,56.86,"13,15"
10/3/2024,0,0,0.5,39,42,38,nan,0.5,0,98,3.8,16.9,48.28,7,0,0.1,39,42,36,188,0.5,3.1,31.18,,0,0,0,36,43,31,26.3,17.2,23.3,39,40,40,nan,0,nan,261,0.6,7.5,36.62,"13,15"
10/4/2024,0,0,0.8,40,42,38,nan,0.8,0,107,11.5,34.1,28.57,7,0,0.1,40,43,39,190,0.3,3.5,25.95,,0,0,0,40,45,35,26.2,17.2,23.1,39,40,40,nan,0,nan,329,1.3,8.9,32.95,"13,15"
10/5/2024,0,0,2.3,38,40,36,nan,2.3,0,108,8,30.2,19.55,7,0,0.6,40,42,38,201,0.5,5.6,16.84,,0,0,0.2,38,45,35,26.2,17,22.8,40,40,40,nan,0.2,0,242,0.7,10.3,35.62,13
10/6/2024,0,0,0.7,40,44,36,nan,0.7,0,77,4.2,22.9,24.74,7,0,0.3,40,42,38,183,0.5,3.2,27.49,,0,0,0.2,36,42,33,29.4,17.2,22.9,40,40,40,nan,0.2,0,182,0.3,4.9,35.58,13
10/7/2024,0,0,0.1,39,43,36,nan,0.1,0,93,3.5,18.3,51.63,7,0,0.1,40,43,37,189,0.7,3.1,33.68,,0,0,0.1,36,43,30,30.6,18.3,23.6,39,40,40,nan,0.1,0,262,0.1,2.5,44.23,13
10/8/2024,0,0,0,41,47,37,nan,0,nan,327,2.6,11.2,110.4,"7,9",0,0,39,46,36,183,1.1,3.7,32.08,,0,0,0,35,47,28,30.9,18.7,24.4,39,40,40,nan,0,nan,124,0.4,5.9,75.42,"13,15"
10/9/2024,0,0,0.2,40,47,37,nan,0.2,0,92,2.5,12.6,87,7,0,0,37,44,33,184,0.9,4.1,32.08,,0,0,0,32,42,25,29.4,18.4,24.6,39,40,40,nan,0,nan,257,0.2,2.9,45,"13,15"
10/10/2024,0,0,0.9,35,38,32,nan,0.9,0,105,5.6,18.8,27.09,7,0,0,38,41,37,208,0.2,2.7,31.06,,0,0,0.1,35,43,31,28.6,18.3,24.4,38,39,40,nan,0.1,0,261,0.5,6.8,47.85,13
10/11/2024,0,0,0.7,38,42,34,nan,0.7,0,103,8.7,37.6,23.54,7,0,0,40,47,34,172,1.1,13.8,25.34,,0,0,0.2,35,40,30,28.8,18.1,24.4,38,39,39,nan,0.2,50,233,0.5,4.9,31.64,13
10/12/2024,0,0,2.3,39,43,35,nan,2.3,0,106,9.2,31.3,12.71,7,0,0.8,40,44,37,177,1.2,12.9,13.02,,0.1,1,1.5,33,37,31,28.2,18,24.3,38,39,39,nan,1.5,80,272,0.5,9.3,9.03,13
10/13/2024,0,0,0.7,39,41,36,nan,0.7,0,99,6.7,31.6,10.35,7,0,0.3,38,42,35,185,0.7,4,17.29,,1.3,10,0,32,36,26,30.1,18,24.1,37,38,39,13,0,nan,288,0.7,7.2,32.9,15
10/14/2024,0,0,0.2,39,44,36,nan,0.2,0,88,2.7,11.3,41.81,7,0,0,38,44,34,185,0.8,2.9,31.96,,1.3,10,0,30,40,24,30.2,18.6,24.6,37,38,39,13,0,nan,278,0.3,3.4,49.65,15
10/15/2024,0,0,0,39,44,36,nan,0,nan,321,2.5,10.9,79.14,"7,9",0,0.1,39,43,35,185,0.7,3.5,19.38,,1.3,9,0,32,40,23,29.9,18.6,24.8,36,38,38,14.4,0,nan,36,0.2,2.2,48.06,15
10/16/2024,0,0,0,37,39,34,nan,0,nan,326,3.7,13,38.44,"7,9",3,0,36,42,32,180,1.2,11.6,24.87,,1.3,8,0,25,37,16,29.4,18.6,24.7,36,38,38,16.2,0,nan,8,1.2,13.8,28.96,15
10/17/2024,0,0,0.1,33,38,28,nan,0.1,0,12,1.3,10.2,90.1,7,3,0.1,34,37,30,223,2.1,14.6,18.06,,1.3,8,0,24,30,15,29.1,18.4,24.8,36,38,38,16.2,0,nan,60,2.3,12.2,47.69,15
10/18/2024,0,0,0,31,38,28,nan,0,nan,26,1.4,13.4,86.5,"7,9",4,0,30,32,29,204,3,16.1,17.78,,1.3,8,0,22,25,18,28.6,18.2,24.7,36,37,38,16.2,0,nan,64,4.6,16.6,44.71,15
10/19/2024,0,0,0,31,39,27,nan,0,nan,28,1.4,10.3,91.4,"7,9",4,0,32,37,28,168,2.7,13.4,18.84,,1.3,8,0,23,26,18,28,18,24.4,35,37,37,16.2,0,nan,47,4.8,14.9,30.34,15
10/20/2024,0,0,0,33,36,29,nan,0,nan,323,2.3,9.5,69.15,"7,9",3,0,33,37,30,193,1.2,6.7,20.99,,1.3,8,0,20,27,14,27.7,17.8,24,35,36,37,16.2,0,nan,99,0.9,9.6,34.11,15
10/21/2024,0,0,0.3,34,37,31,nan,0.3,0,83,4.3,29.4,27.56,7,4,0.4,33,36,30,189,0.3,4.6,16.13,,1.3,8,0.1,28,37,15,27.3,17.7,24,34,36,37,16.2,0.1,100,278,3.4,16,32.06,
10/22/2024,0,0,0.5,36,39,33,nan,0.5,0,344,4.1,22.3,79.65,7,7,0.5,33,35,30,178,0.4,3.7,5.29,,1.4,9,0.6,34,36,32,26.9,17.4,23.6,34,36,36,15.6,0.6,100,288,3,11.1,24.31,
10/23/2024,0,0,0,34,37,31,nan,0,nan,308,1.5,8.7,70.78,"7,9",9,0.1,33,37,31,182,0.8,5.8,28.46,,2,10,0,26,34,15,26.7,17.5,23.3,34,36,36,20,0,nan,310,0.9,9.4,32.68,15
10/24/2024,0,0,0,33,36,30,nan,0,nan,91,2.7,12.6,30.15,"7,9",9,0,31,34,29,186,0.7,4.9,21.28,,2,10,0,19,26,11,26.6,17.3,23.2,34,35,36,20,0,nan,243,0.2,3,30.17,15
10/25/2024,0,0,0.2,37,40,34,nan,0.2,0,52,4.2,15.7,15.23,7,9,0,35,39,30,194,1,10.6,24.46,,2,10,0,21,28,13,26.4,17.1,23,34,35,36,20,0,nan,349,0.3,4.6,25.42,15
10/26/2024,0,0,0,39,46,35,nan,0,nan,32,3.3,14.7,54.22,"7,9",7,0.1,37,46,28,175,2.3,16.8,10.49,,2,9,0,19,28,6,26.4,17.1,22.9,34,35,36,22.2,0,nan,79,2.4,11.9,25.21,15
10/27/2024,0,0,0,35,39,32,nan,0,nan,340,4.4,11.9,71.9,"7,9",7,0,32,40,26,183,2.1,15,9.2,,2,9,0,11,29,1,26.2,16.9,22.7,34,35,36,22.2,0,nan,98,1.2,14.9,21.25,15
10/28/2024,0,0,0.1,33,36,31,nan,0.2,200,102,5.4,23.4,12.89,7,7,0.3,29,31,27,184,0.4,3.9,12.79,,2,9,0.3,22,33,7,25.9,16.7,22.5,33,35,36,22.2,0.3,67,274,0.6,8.1,22.44,
10/29/2024,0.2,0,2.6,37,39,34,nan,2.6,0,27,4.4,27,2.96,7,12,0.2,35,41,30,175,1.7,15.9,4.18,,2.2,12,0.4,29,31,26,25.7,16.7,22.5,33,35,35,18.3,0.5,125,59,1.4,10.2,2.76,
